Cell name,Leiden cluster,Cell type,
YX_1009901026_M10,1,Neoblast,
YX_1009901026_M13,34,Neural,
YX_1009901026_M16,20,Neural,
YX_1009901026_M19,13,Muscle,
YX_1009901026_M21,35,Neural,
YX_1009901026_M22,2,Cathepsin,
YX_1009901026_M24,2,Parenchymal,
YX_1009901026_M3,8,Epidermal_prog3,
YX_1009901026_M4,23,Epidermal_prog1,
YX_1009901026_M5,5,Cathepsin,
YX_1009901026_M6,4,Neoblast,
YX_1009901026_M8,0,Muscle,
YX_1009901026_M9,19,Neural,
YX_1009901026_N1,18,Neural,
YX_1009901026_N11,3,Parenchymal,
YX_1009901026_N12,19,Neural,
YX_1009901026_N13,38,Muscle,
YX_1009901026_N15,1,Neoblast,
YX_1009901026_N16,22,Muscle,
YX_1009901026_N17,2,Parenchymal,
YX_1009901026_N18,18,Neural,
YX_1009901026_N19,2,Cathepsin,
YX_1009901026_N2,10,Muscle,
YX_1009901026_N20,3,Parenchymal,
YX_1009901026_N22,6,Muscle,
YX_1009901026_N23,10,Muscle,
YX_1009901026_N24,2,Parenchymal,
YX_1009901026_N3,12,Muscle,
YX_1009901026_N4,27,Neoblast,
YX_1009901026_N5,1,Neoblast,
YX_1009901026_N7,7,Neural,
YX_1009901026_N8,42,Neural,
YX_1009901026_O1,11,Parenchymal,
YX_1009901026_O10,9,Muscle,
YX_1009901026_O13,24,Epidermal_prog2,
YX_1009901026_O15,9,Muscle,
YX_1009901026_O16,26,Neoblast,
YX_1009901026_O18,30,Neoblast,
YX_1009901026_O19,19,Parenchymal,
YX_1009901026_O20,8,Epidermal_prog2,
YX_1009901026_O22,21,Parenchymal,
YX_1009901026_O3,6,Muscle,
YX_1009901026_O4,10,Muscle,
YX_1009901026_O7,6,Muscle,
YX_1009901026_O8,0,Muscle,
YX_1009901026_P10,17,Neural,
YX_1009901026_P12,0,Muscle,
YX_1009901026_P13,8,Epidermal_prog3,
YX_1009901026_P14,5,Cathepsin,
YX_1009901026_P3,8,Epidermal_prog3,
YX_1009901026_P5,14,Neural,
YX_1009901026_P6,19,Neural,
YX_1009901026_P7,7,Neural,
YX_1009901026_P9,25,Neoblast,
YX_1009901027_A1,5,Cathepsin,
YX_1009901027_A10,5,Cathepsin,
YX_1009901027_A11,14,Neural,
YX_1009901027_A12,1,Neoblast,
YX_1009901027_A13,9,Muscle,
YX_1009901027_A14,0,Muscle,
YX_1009901027_A15,32,Intestine,
YX_1009901027_A16,1,Neoblast,
YX_1009901027_A17,24,Epidermal_prog1,
YX_1009901027_A18,36,Neural,
YX_1009901027_A19,23,Epidermal_prog1,
YX_1009901027_A2,6,Muscle,
YX_1009901027_A20,16,Epidermal_prog1,
YX_1009901027_A21,25,Neoblast,
YX_1009901027_A22,3,Parenchymal,
YX_1009901027_A23,20,Neural,
YX_1009901027_A3,7,Neural,
YX_1009901027_A4,22,Muscle,
YX_1009901027_A6,0,Muscle,
YX_1009901027_A7,10,Parenchymal,
YX_1009901027_A9,10,Muscle,
YX_1009901027_B1,0,Muscle,
YX_1009901027_B10,2,Parenchymal,
YX_1009901027_B11,22,Muscle,
YX_1009901027_B12,23,Epidermal_prog1,
YX_1009901027_B14,2,Parenchymal,
YX_1009901027_B16,7,Neural,
YX_1009901027_B17,34,Neural,
YX_1009901027_B18,28,Neural,
YX_1009901027_B2,28,Neural,
YX_1009901027_B23,15,Neoblast,
YX_1009901027_B3,11,Parenchymal,
YX_1009901027_B4,23,Epidermal_prog1,
YX_1009901027_B5,3,Parenchymal,
YX_1009901027_C1,2,Parenchymal,
YX_1009901027_C10,28,Neural,
YX_1009901027_C11,16,Epidermal1,
YX_1009901027_C12,1,Neoblast,
YX_1009901027_C13,43,Flame cells,
YX_1009901027_C14,45,Muscle,
YX_1009901027_C15,21,Parenchymal,
YX_1009901027_C16,20,Neural,
YX_1009901027_C17,0,Muscle,
YX_1009901027_C18,13,Muscle,
YX_1009901027_C2,3,Parenchymal,
YX_1009901027_C20,11,Parenchymal,
YX_1009901027_C21,17,Neural,
YX_1009901027_C22,11,Parenchymal,
YX_1009901027_C5,11,Parenchymal,
YX_1009901027_C6,11,Parenchymal,
YX_1009901027_D1,1,Neoblast,
YX_1009901027_D12,2,Cathepsin,
YX_1009901027_D14,8,Epidermal_prog2,
YX_1009901027_D16,11,Parenchymal,
YX_1009901027_D18,22,Muscle,
YX_1009901027_D19,14,Neural,
YX_1009901027_D2,23,Epidermal_prog1,
YX_1009901027_D20,2,Cathepsin,
YX_1009901027_D21,0,Muscle,
YX_1009901027_D22,16,Epidermal2,
YX_1009901027_D24,2,Parenchymal,
YX_1009901027_D5,2,Parenchymal,
YX_1009901027_D6,10,Muscle,
YX_1009901027_D7,2,Parenchymal,
YX_1009901027_D8,6,Muscle,
YX_1009901027_E1,8,Epidermal_prog3,
YX_1009901027_E12,31,Parenchymal,
YX_1009901027_E13,15,Neoblast,
YX_1009901027_E14,1,Neoblast,
YX_1009901027_E16,12,Muscle,
YX_1009901027_E17,1,Neoblast,
YX_1009901027_E19,6,Muscle,
YX_1009901027_E2,19,Neural,
YX_1009901027_E21,12,Muscle,
YX_1009901027_E23,11,Parenchymal,
YX_1009901027_E24,21,Parenchymal,
YX_1009901027_E4,34,Neural,
YX_1009901027_E7,22,Muscle,
YX_1009901027_E8,3,Parenchymal,
YX_1009901027_E9,10,Muscle,
YX_1009901027_F1,11,Parenchymal,
YX_1009901027_F11,5,Cathepsin,
YX_1009901027_F12,3,Parenchymal,
YX_1009901027_F14,4,Neoblast,
YX_1009901027_F16,24,Parenchymal,
YX_1009901027_F17,39,Muscle,
YX_1009901027_F18,0,Muscle,
YX_1009901027_F20,6,Muscle,
YX_1009901027_F21,5,Cathepsin,
YX_1009901027_F22,18,Neural,
YX_1009901027_F23,6,Muscle,
YX_1009901027_F3,38,Muscle,
YX_1009901027_F4,9,Muscle,
YX_1009901027_F9,2,Epidermal1,
YX_1009901027_G12,0,Muscle,
YX_1009901027_G13,9,Muscle,
YX_1009901027_G15,6,Muscle,
YX_1009901027_G16,8,Epidermal_prog3,
YX_1009901027_G18,1,Neoblast,
YX_1009901027_G19,0,Muscle,
YX_1009901027_G2,23,Epidermal_prog1,
YX_1009901027_G20,38,Muscle,
YX_1009901027_G21,35,Neural,
YX_1009901027_G4,7,Neural,
YX_1009901027_G5,10,Muscle,
YX_1009901027_G6,17,Neural,
YX_1009901027_G7,45,Muscle,
YX_1009901027_G8,44,Neural,
YX_1009901027_H1,5,Cathepsin,
YX_1009901027_H10,25,Parenchymal,
YX_1009901027_H11,36,Neural,
YX_1009901027_H12,3,Parenchymal,
YX_1009901027_H13,18,Neural,
YX_1009901027_H14,3,Parenchymal,
YX_1009901027_H16,2,Cathepsin,
YX_1009901027_H17,8,Epidermal_prog3,
YX_1009901027_H18,0,Muscle,
YX_1009901027_H2,26,Neoblast,
YX_1009901027_H20,4,Neoblast,
YX_1009901027_H21,4,Neoblast,
YX_1009901027_H22,2,Cathepsin,
YX_1009901027_H23,5,Cathepsin,
YX_1009901027_H3,15,Neoblast,
YX_1009901027_H4,4,Neoblast,
YX_1009901027_H6,10,Muscle,
YX_1009901027_H7,5,Cathepsin,
YX_1009901027_H9,29,Neoblast,
YX_1009901027_I1,31,Neural,
YX_1009901027_I10,28,Neural,
YX_1009901027_I11,9,Muscle,
YX_1009901027_I12,18,Neural,
YX_1009901027_I13,22,Muscle,
YX_1009901027_I14,0,Muscle,
YX_1009901027_I17,4,Neoblast,
YX_1009901027_I18,5,Cathepsin,
YX_1009901027_I19,23,Epidermal_prog1,
YX_1009901027_I20,2,Parenchymal,
YX_1009901027_I21,5,Cathepsin,
YX_1009901027_I22,40,Neural,
YX_1009901027_I23,0,Muscle,
YX_1009901027_I3,19,Neural,
YX_1009901027_I4,23,Epidermal_prog1,
YX_1009901027_I5,12,Muscle,
YX_1009901027_I6,3,Parenchymal,
YX_1009901027_I9,13,Muscle,
YX_1009901027_J1,3,Parenchymal,
YX_1009901027_J10,1,Neoblast,
YX_1009901027_J13,2,Cathepsin,
YX_1009901027_J14,33,Neural_KK7,
YX_1009901027_J15,0,Muscle,
YX_1009901027_J16,12,Muscle,
YX_1009901027_J17,12,Muscle,
YX_1009901027_J2,21,Parenchymal,
YX_1009901027_J20,4,Neoblast,
YX_1009901027_J21,16,Epidermal1,
YX_1009901027_J22,17,Neural,
YX_1009901027_J23,1,Neoblast,
YX_1009901027_J3,3,Parenchymal,
YX_1009901027_J4,9,Muscle,
YX_1009901027_J5,27,Neoblast,
YX_1009901027_J6,18,Neural,
YX_1009901027_J7,11,Parenchymal,
YX_1009901027_J8,4,Neoblast,
YX_1009901027_K1,38,Muscle,
YX_1009901027_K10,22,Muscle,
YX_1009901027_K11,9,Muscle,
YX_1009901027_K12,1,Neoblast,
YX_1009901027_K13,24,Parenchymal,
YX_1009901027_K16,22,Muscle,
YX_1009901027_K17,8,Epidermal1,
YX_1009901027_K19,15,Neoblast,
YX_1009901027_K2,26,Neoblast,
YX_1009901027_K20,3,Parenchymal,
YX_1009901027_K21,5,Cathepsin,
YX_1009901027_K3,4,Neoblast,
YX_1009901027_K4,29,Neoblast,
YX_1009901027_K5,7,Neural,
YX_1009901027_K6,26,Neoblast,
YX_1009901027_K7,9,Muscle,
YX_1009901027_K9,2,Cathepsin,
YX_1009901027_L1,8,Epidermal_prog2,
YX_1009901027_L10,2,Cathepsin,
YX_1009901027_L11,17,Parenchymal,
YX_1009901027_L13,4,Neoblast,
YX_1009901027_L14,5,Cathepsin,
YX_1009901027_L15,17,Neural,
YX_1009901027_L16,13,Muscle,
YX_1009901027_L17,11,Parenchymal,
YX_1009901027_L2,3,Parenchymal,
YX_1009901027_L21,10,Muscle,
YX_1009901027_L3,11,Parenchymal,
YX_1009901027_L4,14,Neural,
YX_1009901027_L5,9,Muscle,
YX_1009901027_L8,6,Muscle,
YX_1009901027_M1,2,Cathepsin,
YX_1009901027_M10,21,Parenchymal,
YX_1009901027_M11,33,Neoblast,
YX_1009901027_M15,3,Parenchymal,
YX_1009901027_M17,10,Parenchymal,
YX_1009901027_M19,40,Neural,
YX_1009901027_M2,6,Muscle,
YX_1009901027_M20,5,Cathepsin,
YX_1009901027_M21,3,Parenchymal,
YX_1009901027_M22,5,Cathepsin,
YX_1009901027_M24,4,Neoblast,
YX_1009901027_M3,7,Neural,
YX_1009901027_M4,10,Muscle,
YX_1009901027_M5,1,Neoblast,
YX_1009901027_M6,13,Muscle,
YX_1009901027_M7,22,Muscle,
YX_1009901027_M8,10,Muscle,
YX_1009901027_M9,38,Muscle,
YX_1009901027_N1,27,Neoblast,
YX_1009901027_N10,9,Muscle,
YX_1009901027_N11,22,Muscle,
YX_1009901027_N12,13,Muscle,
YX_1009901027_N13,1,Neoblast,
YX_1009901027_N14,5,Cathepsin,
YX_1009901027_N16,47,Parenchymal,
YX_1009901027_N18,17,Neural,
YX_1009901027_N2,13,Muscle,
YX_1009901027_N22,4,Neoblast,
YX_1009901027_N23,24,Epidermal_prog2,
YX_1009901027_N4,11,Parenchymal,
YX_1009901027_N5,8,Epidermal_prog3,
YX_1009901027_N6,10,Muscle,
YX_1009901027_N7,22,Muscle,
YX_1009901027_N9,7,Neural,
YX_1009901027_O10,11,Cathepsin,
YX_1009901027_O11,34,Neural,
YX_1009901027_O12,2,Parenchymal,
YX_1009901027_O14,7,Neural,
YX_1009901027_O15,8,Epidermal_prog3,
YX_1009901027_O17,2,Cathepsin,
YX_1009901027_O18,1,Neoblast,
YX_1009901027_O19,1,Neoblast,
YX_1009901027_O21,20,Neural,
YX_1009901027_O22,10,Muscle,
YX_1009901027_O23,34,Neural,
YX_1009901027_O4,2,Cathepsin,
YX_1009901027_O6,11,Parenchymal,
YX_1009901027_O9,20,Neural,
YX_1009901027_P10,33,Neural_KK7,
YX_1009901027_P11,5,Cathepsin,
YX_1009901027_P12,3,Parenchymal,
YX_1009901027_P13,8,Epidermal_prog2,
YX_1009901027_P14,6,Muscle,
YX_1009901027_P15,43,Flame cells,
YX_1009901027_P17,8,Epidermal_prog3,
YX_1009901027_P2,10,Muscle,
YX_1009901027_P21,21,Parenchymal,
YX_1009901027_P23,8,Epidermal_prog3,
YX_1009901027_P4,1,Neoblast,
YX_1009901027_P6,20,Neural,
YX_1009901027_P8,12,Muscle,
YX_1009901027_P9,24,Epidermal_prog2,
YX_1009901028_A1,23,Epidermal_prog1,
YX_1009901028_A10,33,Neural_KK7,
YX_1009901028_A11,11,Parenchymal,
YX_1009901028_A16,2,Cathepsin,
YX_1009901028_A19,8,Epidermal_prog3,
YX_1009901028_A2,7,Neural,
YX_1009901028_A21,9,Muscle,
YX_1009901028_A23,2,Parenchymal,
YX_1009901028_A4,16,Epidermal1,
YX_1009901028_A6,12,Muscle,
YX_1009901028_A7,1,Neoblast,
YX_1009901028_A8,10,Muscle,
YX_1009901028_B12,16,Epidermal2,
YX_1009901028_B13,2,Epidermal1,
YX_1009901028_B14,16,Epidermal1,
YX_1009901028_B15,0,Muscle,
YX_1009901028_B16,2,Cathepsin,
YX_1009901028_B18,19,Parenchymal,
YX_1009901028_B19,12,Muscle,
YX_1009901028_B2,35,Neural,
YX_1009901028_B21,1,Neoblast,
YX_1009901028_B22,21,Parenchymal,
YX_1009901028_B24,7,Neural,
YX_1009901028_B3,41,Muscle,
YX_1009901028_B4,36,Neural,
YX_1009901028_B5,26,Neoblast,
YX_1009901028_B6,4,Neoblast,
YX_1009901028_B7,23,Epidermal_prog1,
YX_1009901028_C1,11,Parenchymal,
YX_1009901028_C10,23,Epidermal1,
YX_1009901028_C13,21,Parenchymal,
YX_1009901028_C16,7,Neural,
YX_1009901028_C2,16,Epidermal3,
YX_1009901028_C20,33,Parenchymal,
YX_1009901028_C21,20,Neural,
YX_1009901028_C22,12,Muscle,
YX_1009901028_C23,2,Cathepsin,
YX_1009901028_C24,1,Neoblast,
YX_1009901028_C3,5,Cathepsin,
YX_1009901028_C4,1,Neoblast,
YX_1009901028_C5,18,Neural,
YX_1009901028_C6,34,Neural,
YX_1009901028_C7,2,Cathepsin,
YX_1009901028_C8,6,Muscle,
YX_1009901028_D1,5,Cathepsin,
YX_1009901028_D11,40,Neural,
YX_1009901028_D13,34,Neural,
YX_1009901028_D14,0,Muscle,
YX_1009901028_D15,3,Parenchymal,
YX_1009901028_D16,1,Neoblast,
YX_1009901028_D18,26,Neoblast,
YX_1009901028_D19,6,Muscle,
YX_1009901028_D20,20,Neural,
YX_1009901028_D21,40,Neural,
YX_1009901028_D22,5,Cathepsin,
YX_1009901028_D24,43,Parenchymal,
YX_1009901028_D3,4,Neoblast,
YX_1009901028_D4,35,Neural,
YX_1009901028_D6,3,Parenchymal,
YX_1009901028_E1,0,Muscle,
YX_1009901028_E10,1,Neoblast,
YX_1009901028_E12,18,Neural,
YX_1009901028_E13,11,Parenchymal,
YX_1009901028_E14,4,Neoblast,
YX_1009901028_E15,5,Cathepsin,
YX_1009901028_E19,0,Muscle,
YX_1009901028_E2,7,Neural,
YX_1009901028_E21,16,Epidermal2,
YX_1009901028_E22,10,Muscle,
YX_1009901028_E23,21,Parenchymal,
YX_1009901028_E24,37,Cathepsin,
YX_1009901028_E3,23,Epidermal_prog1,
YX_1009901028_E4,2,Cathepsin,
YX_1009901028_E5,2,Cathepsin,
YX_1009901028_E8,2,Parenchymal,
YX_1009901028_F10,27,Neoblast,
YX_1009901028_F11,11,Parenchymal,
YX_1009901028_F12,24,Cathepsin,
YX_1009901028_F13,18,Neural,
YX_1009901028_F14,0,Muscle,
YX_1009901028_F15,5,Cathepsin,
YX_1009901028_F16,4,Neoblast,
YX_1009901028_F17,24,Epidermal_prog2,
YX_1009901028_F18,2,Parenchymal,
YX_1009901028_F19,5,Cathepsin,
YX_1009901028_F2,11,Parenchymal,
YX_1009901028_F20,5,Cathepsin,
YX_1009901028_F21,21,Parenchymal,
YX_1009901028_F22,18,Neural,
YX_1009901028_F23,1,Neoblast,
YX_1009901028_F24,17,Neural,
YX_1009901028_F3,0,Muscle,
YX_1009901028_F5,28,Neural,
YX_1009901028_F6,1,Neoblast,
YX_1009901028_F7,10,Muscle,
YX_1009901028_F8,18,Neural,
YX_1009901028_F9,20,Neural,
YX_1009901028_G1,10,Muscle,
YX_1009901028_G10,21,Parenchymal,
YX_1009901028_G11,22,Muscle,
YX_1009901028_G12,5,Cathepsin,
YX_1009901028_G13,8,Epidermal_prog2,
YX_1009901028_G17,24,Epidermal_prog2,
YX_1009901028_G2,16,Epidermal1,
YX_1009901028_G20,9,Muscle,
YX_1009901028_G21,14,Neural,
YX_1009901028_G3,25,Neoblast,
YX_1009901028_G4,2,Cathepsin,
YX_1009901028_G5,12,Muscle,
YX_1009901028_G6,11,Parenchymal,
YX_1009901028_G7,34,Neural,
YX_1009901028_G8,2,Parenchymal,
YX_1009901028_G9,13,Muscle,
YX_1009901028_H1,20,Neural,
YX_1009901028_H10,4,Neoblast,
YX_1009901028_H11,4,Neoblast,
YX_1009901028_H12,41,Neural,
YX_1009901028_H13,3,Parenchymal,
YX_1009901028_H14,46,Parenchymal,
YX_1009901028_H15,16,Epidermal3,
YX_1009901028_H16,7,Neural,
YX_1009901028_H17,10,Muscle,
YX_1009901028_H18,2,Cathepsin,
YX_1009901028_H20,37,Cathepsin,
YX_1009901028_H21,10,Muscle,
YX_1009901028_H22,38,Muscle,
YX_1009901028_H23,7,Neural,
YX_1009901028_H24,41,Muscle,
YX_1009901028_H4,14,Neural,
YX_1009901028_H5,2,Parenchymal,
YX_1009901028_H6,10,Muscle,
YX_1009901028_H7,4,Neoblast,
YX_1009901028_H8,7,Neural,
YX_1009901028_H9,1,Neoblast,
YX_1009901028_I1,3,Parenchymal,
YX_1009901028_I10,11,Parenchymal,
YX_1009901028_I12,5,Cathepsin,
YX_1009901028_I13,25,Neoblast,
YX_1009901028_I14,12,Muscle,
YX_1009901028_I15,12,Muscle,
YX_1009901028_I16,17,Parenchymal,
YX_1009901028_I17,8,Epidermal_prog3,
YX_1009901028_I18,12,Muscle,
YX_1009901028_I19,29,Neoblast,
YX_1009901028_I2,13,Muscle,
YX_1009901028_I20,1,Neoblast,
YX_1009901028_I21,15,Neoblast,
YX_1009901028_I22,11,Parenchymal,
YX_1009901028_I23,32,Neoblast,
YX_1009901028_I24,3,Parenchymal,
YX_1009901028_I3,11,Parenchymal,
YX_1009901028_I4,13,Muscle,
YX_1009901028_I5,6,Muscle,
YX_1009901028_I6,4,Neoblast,
YX_1009901028_I7,21,Parenchymal,
YX_1009901028_I8,22,Muscle,
YX_1009901028_I9,1,Neoblast,
YX_1009901028_J1,23,Epidermal_prog1,
YX_1009901028_J10,37,Cathepsin,
YX_1009901028_J12,4,Neoblast,
YX_1009901028_J13,34,Neural,
YX_1009901028_J16,19,Neural,
YX_1009901028_J17,6,Muscle,
YX_1009901028_J18,3,Parenchymal,
YX_1009901028_J19,26,Neoblast,
YX_1009901028_J2,4,Neoblast,
YX_1009901028_J20,13,Muscle,
YX_1009901028_J21,19,Neural,
YX_1009901028_J22,2,Cathepsin,
YX_1009901028_J24,10,Muscle,
YX_1009901028_J3,10,Muscle,
YX_1009901028_J4,7,Neural,
YX_1009901028_J5,13,Muscle,
YX_1009901028_J7,6,Muscle,
YX_1009901028_J8,0,Muscle,
YX_1009901028_J9,11,Parenchymal,
YX_1009901028_K1,6,Muscle,
YX_1009901028_K11,26,Neoblast,
YX_1009901028_K13,4,Neoblast,
YX_1009901028_K14,10,Muscle,
YX_1009901028_K16,23,Epidermal_prog1,
YX_1009901028_K17,8,Epidermal_prog3,
YX_1009901028_K18,16,Epidermal2,
YX_1009901028_K19,23,Epidermal_prog1,
YX_1009901028_K20,8,Epidermal_prog3,
YX_1009901028_K23,6,Muscle,
YX_1009901028_K24,5,Cathepsin,
YX_1009901028_K3,4,Neoblast,
YX_1009901028_K4,23,Epidermal1,
YX_1009901028_K5,24,Epidermal_prog2,
YX_1009901028_K6,16,Epidermal2,
YX_1009901028_K9,6,Muscle,
YX_1009901028_L1,7,Parenchymal,
YX_1009901028_L10,10,Muscle,
YX_1009901028_L11,31,Neural,
YX_1009901028_L12,23,Epidermal_prog1,
YX_1009901028_L13,26,Neoblast,
YX_1009901028_L14,10,Muscle,
YX_1009901028_L17,19,Neural,
YX_1009901028_L18,16,Epidermal2,
YX_1009901028_L19,5,Cathepsin,
YX_1009901028_L20,8,Epidermal_prog3,
YX_1009901028_L21,30,Neoblast,
YX_1009901028_L22,28,Neural,
YX_1009901028_L23,1,Neoblast,
YX_1009901028_L24,19,Neural,
YX_1009901028_L4,37,Cathepsin,
YX_1009901028_L5,17,Parenchymal,
YX_1009901028_L6,7,Neural,
YX_1009901028_L7,32,Intestine,
YX_1009901028_L8,20,Neural,
YX_1009901028_L9,2,Parenchymal,
YX_1009901028_M1,13,Muscle,
YX_1009901028_M10,2,Parenchymal,
YX_1009901028_M14,8,Epidermal_prog2,
YX_1009901028_M15,6,Muscle,
YX_1009901028_M16,20,Neural,
YX_1009901028_M17,1,Neoblast,
YX_1009901028_M19,16,Epidermal3,
YX_1009901028_M2,7,Neural,
YX_1009901028_M21,6,Muscle,
YX_1009901028_M22,24,Parenchymal,
YX_1009901028_M23,10,Muscle,
YX_1009901028_M24,9,Muscle,
YX_1009901028_M5,5,Cathepsin,
YX_1009901028_M7,10,Muscle,
YX_1009901028_M8,16,Epidermal2,
YX_1009901028_N11,17,Neural,
YX_1009901028_N14,10,Muscle,
YX_1009901028_N18,26,Neoblast,
YX_1009901028_N2,25,Parenchymal,
YX_1009901028_N20,7,Neural,
YX_1009901028_N23,10,Muscle,
YX_1009901028_N24,4,Neoblast,
YX_1009901028_N3,9,Muscle,
YX_1009901028_N5,2,Cathepsin,
YX_1009901028_N7,1,Neoblast,
YX_1009901028_N8,40,Neural,
YX_1009901028_N9,38,Muscle,
YX_1009901028_O1,6,Muscle,
YX_1009901028_O10,22,Muscle,
YX_1009901028_O11,6,Muscle,
YX_1009901028_O12,16,Neural,
YX_1009901028_O13,8,Epidermal1,
YX_1009901028_O14,10,Muscle,
YX_1009901028_O15,0,Muscle,
YX_1009901028_O16,11,Parenchymal,
YX_1009901028_O20,3,Parenchymal,
YX_1009901028_O21,1,Neoblast,
YX_1009901028_O22,9,Muscle,
YX_1009901028_O23,18,Neural,
YX_1009901028_O3,40,Neural,
YX_1009901028_O5,10,Muscle,
YX_1009901028_O6,20,Neural,
YX_1009901028_O7,18,Neural,
YX_1009901028_O8,17,Neural,
YX_1009901028_O9,44,Neural,
YX_1009901028_P14,11,Parenchymal,
YX_1009901028_P15,11,Parenchymal,
YX_1009901028_P17,14,Neural,
YX_1009901028_P18,1,Neoblast,
YX_1009901028_P2,8,Epidermal_prog3,
YX_1009901028_P3,18,Neural,
YX_1009901028_P4,10,Muscle,
YX_1009901028_P6,6,Muscle,
YX_1009901028_P9,9,Muscle,
YX_1009901029_A12,36,Neural,
YX_1009901029_A14,35,Neural,
YX_1009901029_A15,7,Neural,
YX_1009901029_A16,31,Parenchymal,
YX_1009901029_A17,26,Neoblast,
YX_1009901029_A18,1,Neoblast,
YX_1009901029_A19,30,Neoblast,
YX_1009901029_A2,3,Parenchymal,
YX_1009901029_A20,25,Parenchymal,
YX_1009901029_A21,28,Neural,
YX_1009901029_A22,21,Parenchymal,
YX_1009901029_A23,15,Neoblast,
YX_1009901029_A24,29,Neoblast,
YX_1009901029_A3,8,Epidermal_prog3,
YX_1009901029_A4,9,Muscle,
YX_1009901029_A5,9,Muscle,
YX_1009901029_A7,0,Muscle,
YX_1009901029_A8,10,Muscle,
YX_1009901029_A9,16,Epidermal2,
YX_1009901029_B10,40,Neural,
YX_1009901029_B12,14,Neural,
YX_1009901029_B16,8,Epidermal1,
YX_1009901029_B17,0,Muscle,
YX_1009901029_B18,0,Muscle,
YX_1009901029_B2,0,Muscle,
YX_1009901029_B20,0,Muscle,
YX_1009901029_B21,22,Muscle,
YX_1009901029_B24,17,Neural,
YX_1009901029_B4,2,Parenchymal,
YX_1009901029_B5,15,Neoblast,
YX_1009901029_B6,12,Muscle,
YX_1009901029_B8,24,Cathepsin,
YX_1009901029_B9,2,Parenchymal,
YX_1009901029_C1,18,Neural,
YX_1009901029_C10,0,Muscle,
YX_1009901029_C12,24,Epidermal_prog2,
YX_1009901029_C14,19,Neural,
YX_1009901029_C15,3,Parenchymal,
YX_1009901029_C16,3,Parenchymal,
YX_1009901029_C18,8,Epidermal_prog2,
YX_1009901029_C19,5,Cathepsin,
YX_1009901029_C2,9,Muscle,
YX_1009901029_C20,10,Muscle,
YX_1009901029_C22,17,Neural,
YX_1009901029_C24,25,Parenchymal,
YX_1009901029_C3,0,Muscle,
YX_1009901029_C4,36,Neural,
YX_1009901029_C5,20,Neural,
YX_1009901029_C7,2,Parenchymal,
YX_1009901029_C8,2,Parenchymal,
YX_1009901029_D12,18,Neural,
YX_1009901029_D14,3,Parenchymal,
YX_1009901029_D16,14,Neural,
YX_1009901029_D17,43,Flame cells,
YX_1009901029_D2,5,Cathepsin,
YX_1009901029_D20,15,Neoblast,
YX_1009901029_D21,5,Cathepsin,
YX_1009901029_D22,1,Neoblast,
YX_1009901029_D24,8,Epidermal_prog3,
YX_1009901029_D4,25,Parenchymal,
YX_1009901029_D6,8,Epidermal1,
YX_1009901029_E1,9,Muscle,
YX_1009901029_E11,27,Neoblast,
YX_1009901029_E13,45,Muscle,
YX_1009901029_E14,37,Cathepsin,
YX_1009901029_E15,19,Neural,
YX_1009901029_E16,1,Neoblast,
YX_1009901029_E17,19,Parenchymal,
YX_1009901029_E18,7,Neural,
YX_1009901029_E19,10,Muscle,
YX_1009901029_E2,6,Muscle,
YX_1009901029_E20,24,Epidermal_prog2,
YX_1009901029_E21,8,Epidermal_prog3,
YX_1009901029_E22,17,Parenchymal,
YX_1009901029_E23,8,Epidermal_prog3,
YX_1009901029_E24,20,Neural,
YX_1009901029_E4,1,Neoblast,
YX_1009901029_E8,12,Muscle,
YX_1009901029_F10,1,Neoblast,
YX_1009901029_F11,1,Neoblast,
YX_1009901029_F13,12,Muscle,
YX_1009901029_F15,0,Muscle,
YX_1009901029_F16,5,Cathepsin,
YX_1009901029_F17,30,Neoblast,
YX_1009901029_F19,19,Parenchymal,
YX_1009901029_F2,12,Muscle,
YX_1009901029_F20,6,Muscle,
YX_1009901029_F21,12,Muscle,
YX_1009901029_F22,25,Parenchymal,
YX_1009901029_F23,3,Parenchymal,
YX_1009901029_F24,21,Parenchymal,
YX_1009901029_F4,0,Muscle,
YX_1009901029_F5,20,Neural,
YX_1009901029_F8,8,Epidermal_prog3,
YX_1009901029_F9,25,Parenchymal,
YX_1009901029_G10,17,Parenchymal,
YX_1009901029_G12,8,Epidermal_prog3,
YX_1009901029_G13,38,Muscle,
YX_1009901029_G15,7,Neural,
YX_1009901029_G16,46,Parenchymal,
YX_1009901029_G17,2,Cathepsin,
YX_1009901029_G2,0,Muscle,
YX_1009901029_G20,0,Muscle,
YX_1009901029_G21,22,Muscle,
YX_1009901029_G22,18,Neural,
YX_1009901029_G24,31,Neural,
YX_1009901029_G3,20,Neural,
YX_1009901029_G4,10,Muscle,
YX_1009901029_G5,2,Parenchymal,
YX_1009901029_G6,12,Muscle,
YX_1009901029_G7,35,Neural,
YX_1009901029_G8,10,Muscle,
YX_1009901029_G9,21,Parenchymal,
YX_1009901029_H10,2,Parenchymal,
YX_1009901029_H11,21,Parenchymal,
YX_1009901029_H13,12,Muscle,
YX_1009901029_H14,5,Cathepsin,
YX_1009901029_H17,24,Parenchymal,
YX_1009901029_H18,15,Neoblast,
YX_1009901029_H19,0,Muscle,
YX_1009901029_H2,37,Cathepsin,
YX_1009901029_H21,12,Muscle,
YX_1009901029_H22,2,Cathepsin,
